Fecha;Equipo A;Equipo B;Equipo C;Equipo D;Equipo E;Equipo F
V 01/05/2020;M;T;O;N;D;D
S 02/05/2020;T;N;D;D;D;M
D 03/05/2020;T;N;D;D;D;M
L 04/05/2020;N;D;M;D;O;T
M 05/05/2020;N;D;M;D;O;T
X 06/05/2020;D;D;T;M;O;N
J 07/05/2020;D;D;T;M;O;N
V 08/05/2020;D;M;N;T;O;D
S 09/05/2020;D;M;N;T;D;D
D 10/05/2020;M;T;D;N;D;D
L 11/05/2020;M;T;D;N;O;D
M 12/05/2020;T;N;D;D;O;M
X 13/05/2020;T;N;D;D;O;M
J 14/05/2020;N;D;M;D;O;T
V 15/05/2020;N;D;M;D;O;T
S 16/05/2020;D;D;T;M;D;N
D 17/05/2020;D;D;T;M;D;N
L 18/05/2020;D;M;N;T;O;D
M 19/05/2020;D;M;N;T;O;D
X 20/05/2020;M;T;D;N;O;D
J 21/05/2020;M;T;D;N;O;D
V 22/05/2020;T;N;D;D;O;M
S 23/05/2020;T;N;D;D;D;M
D 24/05/2020;N;D;M;D;D;T
L 25/05/2020;N;D;M;D;O;T
M 26/05/2020;D;D;T;M;O;N
X 27/05/2020;D;D;T;M;O;N
J 28/05/2020;D;M;N;T;O;D
V 29/05/2020;D;M;N;T;O;D
S 30/05/2020;M;T;D;N;D;D
D 31/05/2020;M;T;D;N;D;D
L 01/06/2020;T;N;D;D;M;O
M 02/06/2020;T;N;D;D;M;O
X 03/06/2020;N;D;M;D;T;O
J 04/06/2020;N;D;M;D;T;O
V 05/06/2020;D;D;T;M;N;O
S 06/06/2020;D;D;T;M;N;D
D 07/06/2020;D;M;N;T;D;D
L 08/06/2020;D;M;N;T;D;O
M 09/06/2020;M;T;D;N;D;O
X 10/06/2020;M;T;D;N;D;O
J 11/06/2020;T;N;D;D;M;O
V 12/06/2020;T;N;D;D;M;O
S 13/06/2020;N;D;M;D;T;D
D 14/06/2020;N;D;M;D;T;D
L 15/06/2020;D;D;T;M;N;O
M 16/06/2020;D;D;T;M;N;O
X 17/06/2020;D;M;N;T;D;O
J 18/06/2020;D;M;N;T;D;O
V 19/06/2020;M;T;D;N;D;O
S 20/06/2020;M;T;D;N;D;D
D 21/06/2020;T;N;D;D;M;D
L 22/06/2020;T;N;D;D;M;O
M 23/06/2020;N;D;M;D;T;O
X 24/06/2020;N;D;M;D;T;O
J 25/06/2020;D;D;T;M;N;O
V 26/06/2020;D;D;T;M;N;O
S 27/06/2020;D;M;N;T;D;D
D 28/06/2020;D;M;N;T;D;D
L 29/06/2020;O;T;D;N;D;M
M 30/06/2020;O;T;D;N;D;M
X 01/07/2020;O;N;D;D;M;T
J 02/07/2020;O;N;D;D;M;T
V 03/07/2020;O;D;M;D;T;N
S 04/07/2020;D;D;M;D;T;N
D 05/07/2020;D;D;T;M;N;D
L 06/07/2020;O;D;T;M;N;D
M 07/07/2020;O;M;N;T;D;D
X 08/07/2020;O;M;N;T;D;D
J 09/07/2020;O;T;D;N;D;M
V 10/07/2020;O;T;D;N;D;M
S 11/07/2020;D;N;D;D;M;T
D 12/07/2020;D;N;D;D;M;T
L 13/07/2020;O;D;M;D;T;N
M 14/07/2020;O;D;M;D;T;N
X 15/07/2020;O;D;T;M;N;D
J 16/07/2020;O;D;T;M;N;D
V 17/07/2020;O;M;N;T;D;D
S 18/07/2020;D;M;N;T;D;D
D 19/07/2020;D;T;D;N;D;M
L 20/07/2020;O;T;D;N;D;M
M 21/07/2020;O;N;D;D;M;T
X 22/07/2020;O;N;D;D;M;T
J 23/07/2020;O;D;M;D;T;N
V 24/07/2020;O;D;M;D;T;N
S 25/07/2020;D;D;T;M;N;D
D 26/07/2020;D;D;T;M;N;D
L 27/07/2020;M;O;N;T;D;D
M 28/07/2020;M;O;N;T;D;D
X 29/07/2020;T;O;D;N;D;M
J 30/07/2020;T;O;D;N;D;M
V 31/07/2020;N;O;D;D;M;T
S 01/08/2020;N;D;D;D;M;T
D 02/08/2020;D;D;M;D;T;N
L 03/08/2020;D;O;M;D;T;N
M 04/08/2020;D;O;T;M;N;D
X 05/08/2020;D;O;T;M;N;D
J 06/08/2020;M;O;N;T;D;D
V 07/08/2020;M;O;N;T;D;D
S 08/08/2020;T;D;D;N;D;M
D 09/08/2020;T;D;D;N;D;M
L 10/08/2020;N;O;D;D;M;T
M 11/08/2020;N;O;D;D;M;T
X 12/08/2020;D;O;M;D;T;N
J 13/08/2020;D;O;M;D;T;N
V 14/08/2020;D;O;T;M;N;D
S 15/08/2020;D;D;T;M;N;D
D 16/08/2020;M;D;N;T;D;D
L 17/08/2020;M;O;N;T;D;D
M 18/08/2020;T;O;D;N;D;M
X 19/08/2020;T;O;D;N;D;M
J 20/08/2020;N;O;D;D;M;T
V 21/08/2020;N;O;D;D;M;T
S 22/08/2020;D;D;M;D;T;N
D 23/08/2020;D;D;M;D;T;N
L 24/08/2020;D;M;T;O;N;D
M 25/08/2020;D;M;T;O;N;D
X 26/08/2020;M;T;N;O;D;D
J 27/08/2020;M;T;N;O;D;D
V 28/08/2020;T;N;D;O;D;M
S 29/08/2020;T;N;D;D;D;M
D 30/08/2020;N;D;D;D;M;T
L 31/08/2020;N;D;D;O;M;T
M 01/09/2020;D;D;M;O;T;N
X 02/09/2020;D;D;M;O;T;N
J 03/09/2020;D;M;T;O;N;D
V 04/09/2020;D;M;T;O;N;D
S 05/09/2020;M;T;N;D;D;D
D 06/09/2020;M;T;N;D;D;D
L 07/09/2020;T;N;D;O;D;M
M 08/09/2020;T;N;D;O;D;M
X 09/09/2020;N;D;D;O;M;T
J 10/09/2020;N;D;D;O;M;T
V 11/09/2020;D;D;M;O;T;N
S 12/09/2020;D;D;M;D;T;N
D 13/09/2020;D;M;T;D;N;D
L 14/09/2020;D;M;T;O;N;D
M 15/09/2020;M;T;N;O;D;D
X 16/09/2020;M;T;N;O;D;D
J 17/09/2020;T;N;D;O;D;M
V 18/09/2020;T;N;D;O;D;M
S 19/09/2020;N;D;D;D;M;T
D 20/09/2020;N;D;D;D;M;T
L 21/09/2020;D;D;O;M;T;N
M 22/09/2020;D;D;O;M;T;N
X 23/09/2020;D;M;O;T;N;D
J 24/09/2020;D;M;O;T;N;D
V 25/09/2020;M;T;O;N;D;D
S 26/09/2020;M;T;D;N;D;D
D 27/09/2020;T;N;D;D;D;M
L 28/09/2020;T;N;O;D;D;M
M 29/09/2020;N;D;O;D;M;T
X 30/09/2020;N;D;O;D;M;T
J 01/10/2020;D;D;O;M;T;N
V 02/10/2020;D;D;O;M;T;N
S 03/10/2020;D;M;D;T;N;D
D 04/10/2020;D;M;D;T;N;D
L 05/10/2020;M;T;O;N;D;D
M 06/10/2020;M;T;O;N;D;D
X 07/10/2020;T;N;O;D;D;M
J 08/10/2020;T;N;O;D;D;M
V 09/10/2020;N;D;O;D;M;T
S 10/10/2020;N;D;D;D;M;T
D 11/10/2020;D;D;D;M;T;N
L 12/10/2020;D;D;O;M;T;N
M 13/10/2020;D;M;O;T;N;D
X 14/10/2020;D;M;O;T;N;D
J 15/10/2020;M;T;O;N;D;D
V 16/10/2020;M;T;O;N;D;D
S 17/10/2020;T;N;D;D;D;M
D 18/10/2020;T;N;D;D;D;M
L 19/10/2020;N;D;M;D;O;T
M 20/10/2020;N;D;M;D;O;T
X 21/10/2020;D;D;T;M;O;N
J 22/10/2020;D;D;T;M;O;N
V 23/10/2020;D;M;N;T;O;D
S 24/10/2020;D;M;N;T;D;D
D 25/10/2020;M;T;D;N;D;D
L 26/10/2020;M;T;D;N;O;D
M 27/10/2020;T;N;D;D;O;M
X 28/10/2020;T;N;D;D;O;M
J 29/10/2020;N;D;M;D;O;T
V 30/10/2020;N;D;M;D;O;T
S 31/10/2020;D;D;T;M;D;N
D 01/11/2020;D;D;T;M;D;N
L 02/11/2020;D;O;N;T;M;D
M 03/11/2020;D;O;N;T;M;D
X 04/11/2020;M;O;D;N;T;D
J 05/11/2020;M;O;D;N;T;D
V 06/11/2020;T;O;D;D;N;M
S 07/11/2020;T;D;D;D;N;M
D 08/11/2020;N;D;M;D;D;T
L 09/11/2020;N;O;M;D;D;T
M 10/11/2020;D;O;T;M;D;N
X 11/11/2020;D;O;T;M;D;N
J 12/11/2020;D;O;N;T;M;D
V 13/11/2020;D;O;N;T;M;D
S 14/11/2020;M;D;D;N;T;D
D 15/11/2020;M;D;D;N;T;D
L 16/11/2020;T;M;D;D;N;O
M 17/11/2020;T;M;D;D;N;O
X 18/11/2020;N;T;M;D;D;O
J 19/11/2020;N;T;M;D;D;O
V 20/11/2020;D;N;T;M;D;O
S 21/11/2020;D;N;T;M;D;D
D 22/11/2020;D;D;N;T;M;D
L 23/11/2020;D;D;N;T;M;O
M 24/11/2020;M;D;D;N;T;O
X 25/11/2020;M;D;D;N;T;O
J 26/11/2020;T;M;D;D;N;O
V 27/11/2020;T;M;D;D;N;O
S 28/11/2020;N;T;M;D;D;D
D 29/11/2020;N;T;M;D;D;D
L 30/11/2020;D;N;T;O;D;M
M 01/12/2020;D;N;T;O;D;M
X 02/12/2020;D;D;N;O;M;T
J 03/12/2020;D;D;N;O;M;T
V 04/12/2020;M;D;D;O;T;N
S 05/12/2020;M;D;D;D;T;N
D 06/12/2020;T;M;D;D;N;D
L 07/12/2020;T;M;D;O;N;D
M 08/12/2020;N;T;M;O;D;D
X 09/12/2020;N;T;M;O;D;D
J 10/12/2020;D;N;T;O;D;M
V 11/12/2020;D;N;T;O;D;M
S 12/12/2020;D;D;N;D;M;T
D 13/12/2020;D;D;N;D;M;T
L 14/12/2020;O;D;D;M;T;N
M 15/12/2020;O;D;D;M;T;N
X 16/12/2020;O;M;D;T;N;D
J 17/12/2020;O;M;D;T;N;D
V 18/12/2020;O;T;M;N;D;D
S 19/12/2020;D;T;M;N;D;D
D 20/12/2020;D;N;T;D;D;M
L 21/12/2020;O;N;T;D;D;M
M 22/12/2020;O;D;N;D;M;T
X 23/12/2020;O;D;N;D;M;T
J 24/12/2020;O;D;D;M;T;N
V 25/12/2020;O;D;D;M;T;N
S 26/12/2020;D;M;D;T;N;D
D 27/12/2020;D;M;D;T;N;D
L 28/12/2020;M;T;O;N;D;D
M 29/12/2020;M;T;O;N;D;D
X 30/12/2020;T;N;O;D;D;M
J 31/12/2020;T;N;O;D;D;M
V 01/01/2021;N;D;O;D;M;T
S 02/01/2021;N;D;D;D;M;T
D 03/01/2021;D;D;D;M;T;N
L 04/01/2021;D;D;O;M;T;N
M 05/01/2021;D;M;O;T;N;D
X 06/01/2021;D;M;O;T;N;D
J 07/01/2021;M;T;O;N;D;D
V 08/01/2021;M;T;O;N;D;D
S 09/01/2021;T;N;D;D;D;M
D 10/01/2021;T;N;D;D;D;M
L 11/01/2021;N;D;M;D;O;T
M 12/01/2021;N;D;M;D;O;T
X 13/01/2021;D;D;T;M;O;N
J 14/01/2021;D;D;T;M;O;N
V 15/01/2021;D;M;N;T;O;D
S 16/01/2021;D;M;N;T;D;D
D 17/01/2021;M;T;D;N;D;D
L 18/01/2021;M;T;D;N;O;D
M 19/01/2021;T;N;D;D;O;M
X 20/01/2021;T;N;D;D;O;M
J 21/01/2021;N;D;M;D;O;T
V 22/01/2021;N;D;M;D;O;T
S 23/01/2021;D;D;T;M;D;N
D 24/01/2021;D;D;T;M;D;N
L 25/01/2021;D;O;N;T;M;D
M 26/01/2021;D;O;N;T;M;D
X 27/01/2021;M;O;D;N;T;D
J 28/01/2021;M;O;D;N;T;D
V 29/01/2021;T;O;D;D;N;M
S 30/01/2021;T;D;D;D;N;M
D 31/01/2021;N;D;M;D;D;T
L 01/02/2021;N;O;M;D;D;T
M 02/02/2021;D;O;T;M;D;N
X 03/02/2021;D;O;T;M;D;N
J 04/02/2021;D;O;N;T;M;D
V 05/02/2021;D;O;N;T;M;D
S 06/02/2021;M;D;D;N;T;D
D 07/02/2021;M;D;D;N;T;D
L 08/02/2021;T;M;D;D;N;O
M 09/02/2021;T;M;D;D;N;O
X 10/02/2021;N;T;M;D;D;O
J 11/02/2021;N;T;M;D;D;O
V 12/02/2021;D;N;T;M;D;O
S 13/02/2021;D;N;T;M;D;D
D 14/02/2021;D;D;N;T;M;D
L 15/02/2021;D;D;N;T;M;O
M 16/02/2021;M;D;D;N;T;O
X 17/02/2021;M;D;D;N;T;O
J 18/02/2021;T;M;D;D;N;O
V 19/02/2021;T;M;D;D;N;O
S 20/02/2021;N;T;M;D;D;D
D 21/02/2021;N;T;M;D;D;D
L 22/02/2021;D;N;T;O;D;M
M 23/02/2021;D;N;T;O;D;M
X 24/02/2021;D;D;N;O;M;T
J 25/02/2021;D;D;N;O;M;T
V 26/02/2021;M;D;D;O;T;N
S 27/02/2021;M;D;D;D;T;N
D 28/02/2021;T;M;D;D;N;D
L 01/03/2021;T;M;D;O;N;D
M 02/03/2021;N;T;M;O;D;D
X 03/03/2021;N;T;M;O;D;D
J 04/03/2021;D;N;T;O;D;M
V 05/03/2021;D;N;T;O;D;M
S 06/03/2021;D;D;N;D;M;T
D 07/03/2021;D;D;N;D;M;T
L 08/03/2021;O;D;D;M;T;N
M 09/03/2021;O;D;D;M;T;N
X 10/03/2021;O;M;D;T;N;D
J 11/03/2021;O;M;D;T;N;D
V 12/03/2021;O;T;M;N;D;D
S 13/03/2021;D;T;M;N;D;D
D 14/03/2021;D;N;T;D;D;M
L 15/03/2021;O;N;T;D;D;M
M 16/03/2021;O;D;N;D;M;T
X 17/03/2021;O;D;N;D;M;T
J 18/03/2021;O;D;D;M;T;N
V 19/03/2021;O;D;D;M;T;N
S 20/03/2021;D;M;D;T;N;D
D 21/03/2021;D;M;D;T;N;D
L 22/03/2021;M;T;O;N;D;D
M 23/03/2021;M;T;O;N;D;D
X 24/03/2021;T;N;O;D;D;M
J 25/03/2021;T;N;O;D;D;M
V 26/03/2021;N;D;O;D;M;T
S 27/03/2021;N;D;D;D;M;T
D 28/03/2021;D;D;D;M;T;N
L 29/03/2021;D;D;O;M;T;N
M 30/03/2021;D;M;O;T;N;D
X 31/03/2021;D;M;O;T;N;D
J 01/04/2021;M;T;O;N;D;D
V 02/04/2021;M;T;O;N;D;D
S 03/04/2021;T;N;D;D;D;M
D 04/04/2021;T;N;D;D;D;M
L 05/04/2021;N;D;M;D;O;T
M 06/04/2021;N;D;M;D;O;T
X 07/04/2021;D;D;T;M;O;N
J 08/04/2021;D;D;T;M;O;N
V 09/04/2021;D;M;N;T;O;D
S 10/04/2021;D;M;N;T;D;D
D 11/04/2021;M;T;D;N;D;D
L 12/04/2021;M;T;D;N;O;D
M 13/04/2021;T;N;D;D;O;M
X 14/04/2021;T;N;D;D;O;M
J 15/04/2021;N;D;M;D;O;T
V 16/04/2021;N;D;M;D;O;T
S 17/04/2021;D;D;T;M;D;N
D 18/04/2021;D;D;T;M;D;N
L 19/04/2021;D;O;N;T;M;D
M 20/04/2021;D;O;N;T;M;D
X 21/04/2021;M;O;D;N;T;D
J 22/04/2021;M;O;D;N;T;D
V 23/04/2021;T;O;D;D;N;M
S 24/04/2021;T;D;D;D;N;M
D 25/04/2021;N;D;M;D;D;T
L 26/04/2021;N;O;M;D;D;T
M 27/04/2021;D;O;T;M;D;N
X 28/04/2021;D;O;T;M;D;N
J 29/04/2021;D;O;N;T;M;D
V 30/04/2021;D;O;N;T;M;D
S 01/05/2021;M;D;D;N;T;D
D 02/05/2021;M;D;D;N;T;D
L 03/05/2021;T;M;D;D;N;O
M 04/05/2021;T;M;D;D;N;O
X 05/05/2021;N;T;M;D;D;O
J 06/05/2021;N;T;M;D;D;O
V 07/05/2021;D;N;T;M;D;O
S 08/05/2021;D;N;T;M;D;D
D 09/05/2021;D;D;N;T;M;D
L 10/05/2021;D;D;N;T;M;O
M 11/05/2021;M;D;D;N;T;O
X 12/05/2021;M;D;D;N;T;O
J 13/05/2021;T;M;D;D;N;O
V 14/05/2021;T;M;D;D;N;O
S 15/05/2021;N;T;M;D;D;D
D 16/05/2021;N;T;M;D;D;D
L 17/05/2021;D;N;T;M;D;O
M 18/05/2021;D;N;T;M;D;O
X 19/05/2021;D;D;N;T;M;O
J 20/05/2021;D;D;N;T;M;O
V 21/05/2021;M;D;D;N;T;O
S 22/05/2021;M;D;D;N;T;D
D 23/05/2021;T;M;D;D;N;D
L 24/05/2021;T;M;D;D;N;O
M 25/05/2021;N;T;M;D;D;O
X 26/05/2021;N;T;M;D;D;O
J 27/05/2021;D;N;T;M;D;O
V 28/05/2021;D;N;T;M;D;O
S 29/05/2021;D;D;N;T;M;D
D 30/05/2021;D;D;N;T;M;D
L 31/05/2021;O;D;D;N;T;M
M 01/06/2021;O;D;D;N;T;M
X 02/06/2021;O;M;D;D;N;T
J 03/06/2021;O;M;D;D;N;T
V 04/06/2021;O;T;M;D;D;N
S 05/06/2021;D;T;M;D;D;N
D 06/06/2021;D;N;T;M;D;D
L 07/06/2021;O;N;T;M;D;D
M 08/06/2021;O;D;N;T;M;D
X 09/06/2021;O;D;N;T;M;D
J 10/06/2021;O;D;D;N;T;M
V 11/06/2021;O;D;D;N;T;M
S 12/06/2021;D;M;D;D;N;T
D 13/06/2021;D;M;D;D;N;T
L 14/06/2021;O;T;M;D;D;N
M 15/06/2021;O;T;M;D;D;N
X 16/06/2021;O;N;T;M;D;D
J 17/06/2021;O;N;T;M;D;D
V 18/06/2021;O;D;N;T;M;D
S 19/06/2021;D;D;N;T;M;D
D 20/06/2021;D;D;D;N;T;M
L 21/06/2021;O;D;D;N;T;M
M 22/06/2021;O;M;D;D;N;T
X 23/06/2021;O;M;D;D;N;T
J 24/06/2021;O;T;M;D;D;N
V 25/06/2021;O;T;M;D;D;N
S 26/06/2021;D;N;T;M;D;D
D 27/06/2021;D;N;T;M;D;D
L 28/06/2021;M;D;N;T;O;D
M 29/06/2021;M;D;N;T;O;D
X 30/06/2021;T;D;D;N;O;M
J 01/07/2021;T;D;D;N;O;M
V 02/07/2021;N;M;D;D;O;T
S 03/07/2021;N;M;D;D;D;T
D 04/07/2021;D;T;M;D;D;N
L 05/07/2021;D;T;M;D;O;N
M 06/07/2021;D;N;T;M;O;D
X 07/07/2021;D;N;T;M;O;D
J 08/07/2021;M;D;N;T;O;D
V 09/07/2021;M;D;N;T;O;D
S 10/07/2021;T;D;D;N;D;M
D 11/07/2021;T;D;D;N;D;M
L 12/07/2021;N;M;D;D;O;T
M 13/07/2021;N;M;D;D;O;T
X 14/07/2021;D;T;M;D;O;N
J 15/07/2021;D;T;M;D;O;N
V 16/07/2021;D;N;T;M;O;D
S 17/07/2021;D;N;T;M;D;D
D 18/07/2021;M;D;N;T;D;D
L 19/07/2021;M;D;N;T;O;D
M 20/07/2021;T;D;D;N;O;M
X 21/07/2021;T;D;D;N;O;M
J 22/07/2021;N;M;D;D;O;T
V 23/07/2021;N;M;D;D;O;T
S 24/07/2021;D;T;M;D;D;N
D 25/07/2021;D;T;M;D;D;N
L 26/07/2021;D;N;T;O;M;D
M 27/07/2021;D;N;T;O;M;D
X 28/07/2021;M;D;N;O;T;D
J 29/07/2021;M;D;N;O;T;D
V 30/07/2021;T;D;D;O;N;M
S 31/07/2021;T;D;D;D;N;M
D 01/08/2021;N;M;D;D;D;T
L 02/08/2021;N;M;D;O;D;T
M 03/08/2021;D;T;M;O;D;N
X 04/08/2021;D;T;M;O;D;N
J 05/08/2021;D;N;T;O;M;D
V 06/08/2021;D;N;T;O;M;D
S 07/08/2021;M;D;N;D;T;D
D 08/08/2021;M;D;N;D;T;D
L 09/08/2021;T;D;D;O;N;M
M 10/08/2021;T;D;D;O;N;M
X 11/08/2021;N;M;D;O;D;T
J 12/08/2021;N;M;D;O;D;T
V 13/08/2021;D;T;M;O;D;N
S 14/08/2021;D;T;M;D;D;N
D 15/08/2021;D;N;T;D;M;D
L 16/08/2021;D;N;T;O;M;D
M 17/08/2021;M;D;N;O;T;D
X 18/08/2021;M;D;N;O;T;D
J 19/08/2021;T;D;D;O;N;M
V 20/08/2021;T;D;D;O;N;M
S 21/08/2021;N;M;D;D;D;T
D 22/08/2021;N;M;D;D;D;T
L 23/08/2021;D;T;O;M;D;N
M 24/08/2021;D;T;O;M;D;N
X 25/08/2021;D;N;O;T;M;D
J 26/08/2021;D;N;O;T;M;D
V 27/08/2021;M;D;O;N;T;D
S 28/08/2021;M;D;D;N;T;D
D 29/08/2021;T;D;D;D;N;M
L 30/08/2021;T;D;O;D;N;M
M 31/08/2021;N;M;O;D;D;T
X 01/09/2021;N;M;O;D;D;T
J 02/09/2021;D;T;O;M;D;N
V 03/09/2021;D;T;O;M;D;N
S 04/09/2021;D;N;D;T;M;D
D 05/09/2021;D;N;D;T;M;D
L 06/09/2021;M;D;O;N;T;D
M 07/09/2021;M;D;O;N;T;D
X 08/09/2021;T;D;O;D;N;M
J 09/09/2021;T;D;O;D;N;M
V 10/09/2021;N;M;O;D;D;T
S 11/09/2021;N;M;D;D;D;T
D 12/09/2021;D;T;D;M;D;N
L 13/09/2021;D;T;O;M;D;N
M 14/09/2021;D;N;O;T;M;D
X 15/09/2021;D;N;O;T;M;D
J 16/09/2021;M;D;O;N;T;D
V 17/09/2021;M;D;O;N;T;D
S 18/09/2021;T;D;D;D;N;M
D 19/09/2021;T;D;D;D;N;M
L 20/09/2021;N;O;M;D;D;T
M 21/09/2021;N;O;M;D;D;T
X 22/09/2021;D;O;T;M;D;N
J 23/09/2021;D;O;T;M;D;N
V 24/09/2021;D;O;N;T;M;D
S 25/09/2021;D;D;N;T;M;D
D 26/09/2021;M;D;D;N;T;D
L 27/09/2021;M;O;D;N;T;D
M 28/09/2021;T;O;D;D;N;M
X 29/09/2021;T;O;D;D;N;M
J 30/09/2021;N;O;M;D;D;T
V 01/10/2021;N;O;M;D;D;T
S 02/10/2021;D;D;T;M;D;N
D 03/10/2021;D;D;T;M;D;N
L 04/10/2021;D;O;N;T;M;D
M 05/10/2021;D;O;N;T;M;D
X 06/10/2021;M;O;D;N;T;D
J 07/10/2021;M;O;D;N;T;D
V 08/10/2021;T;O;D;D;N;M
S 09/10/2021;T;D;D;D;N;M
D 10/10/2021;N;D;M;D;D;T
L 11/10/2021;N;O;M;D;D;T
M 12/10/2021;D;O;T;M;D;N
X 13/10/2021;D;O;T;M;D;N
J 14/10/2021;D;O;N;T;M;D
V 15/10/2021;D;O;N;T;M;D
S 16/10/2021;M;D;D;N;T;D
D 17/10/2021;M;D;D;N;T;D
L 18/10/2021;T;M;D;D;N;O
M 19/10/2021;T;M;D;D;N;O
X 20/10/2021;N;T;M;D;D;O
J 21/10/2021;N;T;M;D;D;O
V 22/10/2021;D;N;T;M;D;O
S 23/10/2021;D;N;T;M;D;D
D 24/10/2021;D;D;N;T;M;D
L 25/10/2021;D;D;N;T;M;O
M 26/10/2021;M;D;D;N;T;O
X 27/10/2021;M;D;D;N;T;O
J 28/10/2021;T;M;D;D;N;O
V 29/10/2021;T;M;D;D;N;O
S 30/10/2021;N;T;M;D;D;D
D 31/10/2021;N;T;M;D;D;D
L 01/11/2021;D;N;T;O;D;M
M 02/11/2021;D;N;T;O;D;M
X 03/11/2021;D;D;N;O;M;T
J 04/11/2021;D;D;N;O;M;T
V 05/11/2021;M;D;D;O;T;N
S 06/11/2021;M;D;D;D;T;N
D 07/11/2021;T;M;D;D;N;D
L 08/11/2021;T;M;D;O;N;D
M 09/11/2021;N;T;M;O;D;D
X 10/11/2021;N;T;M;O;D;D
J 11/11/2021;D;N;T;O;D;M
V 12/11/2021;D;N;T;O;D;M
S 13/11/2021;D;D;N;D;M;T
D 14/11/2021;D;D;N;D;M;T
L 15/11/2021;O;D;D;M;T;N
M 16/11/2021;O;D;D;M;T;N
X 17/11/2021;O;M;D;T;N;D
J 18/11/2021;O;M;D;T;N;D
V 19/11/2021;O;T;M;N;D;D
S 20/11/2021;D;T;M;N;D;D
D 21/11/2021;D;N;T;D;D;M
L 22/11/2021;O;N;T;D;D;M
M 23/11/2021;O;D;N;D;M;T
X 24/11/2021;O;D;N;D;M;T
J 25/11/2021;O;D;D;M;T;N
V 26/11/2021;O;D;D;M;T;N
S 27/11/2021;D;M;D;T;N;D
D 28/11/2021;D;M;D;T;N;D
L 29/11/2021;M;T;O;N;D;D
M 30/11/2021;M;T;O;N;D;D
X 01/12/2021;T;N;O;D;D;M
J 02/12/2021;T;N;O;D;D;M
V 03/12/2021;N;D;O;D;M;T
S 04/12/2021;N;D;D;D;M;T
D 05/12/2021;D;D;D;M;T;N
L 06/12/2021;D;D;O;M;T;N
M 07/12/2021;D;M;O;T;N;D
X 08/12/2021;D;M;O;T;N;D
J 09/12/2021;M;T;O;N;D;D
V 10/12/2021;M;T;O;N;D;D
S 11/12/2021;T;N;D;D;D;M
D 12/12/2021;T;N;D;D;D;M
L 13/12/2021;N;D;M;D;O;T
M 14/12/2021;N;D;M;D;O;T
X 15/12/2021;D;D;T;M;O;N
J 16/12/2021;D;D;T;M;O;N
V 17/12/2021;D;M;N;T;O;D
S 18/12/2021;D;M;N;T;D;D
D 19/12/2021;M;T;D;N;D;D
L 20/12/2021;M;T;D;N;O;D
M 21/12/2021;T;N;D;D;O;M
X 22/12/2021;T;N;D;D;O;M
J 23/12/2021;N;D;M;D;O;T
V 24/12/2021;N;D;M;D;O;T
S 25/12/2021;D;D;T;M;D;N
D 26/12/2021;D;D;T;M;D;N
L 27/12/2021;D;O;N;T;M;D
M 28/12/2021;D;O;N;T;M;D
X 29/12/2021;M;O;D;N;T;D
J 30/12/2021;M;O;D;N;T;D
V 31/12/2021;T;O;D;D;N;M
S 01/01/2022;T;D;D;D;N;M
D 02/01/2022;N;D;M;D;D;T
L 03/01/2022;N;O;M;D;D;T
M 04/01/2022;D;O;T;M;D;N
X 05/01/2022;D;O;T;M;D;N
J 06/01/2022;D;O;N;T;M;D
V 07/01/2022;D;O;N;T;M;D
S 08/01/2022;M;D;D;N;T;D
D 09/01/2022;M;D;D;N;T;D
L 10/01/2022;T;M;D;D;N;O
M 11/01/2022;T;M;D;D;N;O
X 12/01/2022;N;T;M;D;D;O
J 13/01/2022;N;T;M;D;D;O
V 14/01/2022;D;N;T;M;D;O
S 15/01/2022;D;N;T;M;D;D
D 16/01/2022;D;D;N;T;M;D
L 17/01/2022;D;D;N;T;M;O
M 18/01/2022;M;D;D;N;T;O
X 19/01/2022;M;D;D;N;T;O
J 20/01/2022;T;M;D;D;N;O
V 21/01/2022;T;M;D;D;N;O
S 22/01/2022;N;T;M;D;D;D
D 23/01/2022;N;T;M;D;D;D
L 24/01/2022;D;N;T;O;D;M
M 25/01/2022;D;N;T;O;D;M
X 26/01/2022;D;D;N;O;M;T
J 27/01/2022;D;D;N;O;M;T
V 28/01/2022;M;D;D;O;T;N
S 29/01/2022;M;D;D;D;T;N
D 30/01/2022;T;M;D;D;N;D
L 31/01/2022;T;M;D;O;N;D
M 01/02/2022;N;T;M;O;D;D
X 02/02/2022;N;T;M;O;D;D
J 03/02/2022;D;N;T;O;D;M
V 04/02/2022;D;N;T;O;D;M
S 05/02/2022;D;D;N;D;M;T
D 06/02/2022;D;D;N;D;M;T
L 07/02/2022;O;D;D;M;T;N
M 08/02/2022;O;D;D;M;T;N
X 09/02/2022;O;M;D;T;N;D
J 10/02/2022;O;M;D;T;N;D
V 11/02/2022;O;T;M;N;D;D
S 12/02/2022;D;T;M;N;D;D
D 13/02/2022;D;N;T;D;D;M
L 14/02/2022;O;N;T;D;D;M
M 15/02/2022;O;D;N;D;M;T
X 16/02/2022;O;D;N;D;M;T
J 17/02/2022;O;D;D;M;T;N
V 18/02/2022;O;D;D;M;T;N
S 19/02/2022;D;M;D;T;N;D
D 20/02/2022;D;M;D;T;N;D
L 21/02/2022;M;T;O;N;D;D
M 22/02/2022;M;T;O;N;D;D
X 23/02/2022;T;N;O;D;D;M
